acc0	acc1	acc2	gyro0	gyro1	gyro2	mag0	mag1	mag2	x	y	z	beta	Qx	Qy	Qz	Qw	delta_t	delta_x	delta_y	delta_z
-0.011	-0.159	0.995	-0.0108	-0.1207	0.0332	-0.5421	0.6036	-0.1978	1.695	0.206	0.599	0.5229	-0.007	-0.732	0.01	0.681	0.081	0.0	0.0	0.2
0.071	0.04	1.069	0.0228	-0.1214	0.0458	-0.5421	0.6446	-0.1648	1.695	0.206	0.601	0.5235	-0.004	-0.733	0.009	0.681	0.0891	0.0	0.0	0.2
0.055	-0.083	1.03	-0.0341	-0.035	0.035	-0.581	0.631	-0.1978	1.695	0.206	0.602	0.5232	-0.006	-0.732	0.009	0.681	0.081	0.0	0.0	0.1
0.002	-0.045	1.039	-0.0159	0.0257	-0.0027	-0.5421	0.6173	-0.2308	1.695	0.206	0.609	0.5231	-0.006	-0.732	0.009	0.681	0.3231	0.0	0.0	0.7
0.004	-0.036	1.012	-0.0677	-0.0436	-0.009	-0.6199	0.6173	-0.0659	1.695	0.206	0.61	0.5229	-0.004	-0.732	0.01	0.681	0.081	0.0	0.0	0.1
0.058	-0.068	1.028	-0.0706	-0.0428	-0.0115	-0.4773	0.5718	-0.3626	1.695	0.206	0.612	0.5226	-0.003	-0.732	0.01	0.681	0.09	0.0	0.0	0.2
0.031	-0.047	1.018	-0.0495	-0.0031	-0.0311	-0.5162	0.6173	-0.2308	1.694	0.206	0.621	0.5237	-0.004	-0.733	0.009	0.68	0.4185	-0.1	0.0	0.9
0.023	-0.047	1.041	-0.041	0.0	-0.0252	-0.5421	0.5718	-0.3956	1.694	0.206	0.623	0.5238	-0.005	-0.733	0.009	0.68	0.081	0.0	0.0	0.2
-0.005	-0.12	1.015	-0.0535	0.0148	-0.026	-0.568	0.5718	-0.1319	1.694	0.206	0.624	0.5237	-0.004	-0.733	0.009	0.68	0.0792	0.0	0.0	0.1
-0.007	-0.08	1.037	-0.0148	0.0319	-0.0091	-0.5421	0.59	-0.3626	1.694	0.206	0.631	0.5243	-0.004	-0.734	0.009	0.68	0.3249	0.0	0.0	0.7
-0.014	-0.088	1.002	0.0	0.0467	-0.0234	-0.5551	0.5718	-0.1978	1.694	0.206	0.634	0.5235	-0.006	-0.733	0.01	0.68	0.0828	0.0	0.0	0.3
0.02	-0.062	1.007	0.0006	0.0685	-0.0375	-0.5032	0.6036	-0.3956	1.694	0.206	0.635	0.5234	-0.004	-0.733	0.01	0.681	0.09	0.0	0.0	0.1
0.107	0.055	1.023	-0.0006	0.0094	0.0087	-0.594	0.6446	-0.033	1.694	0.206	0.642	0.5237	-0.006	-0.733	0.009	0.68	0.3321	0.0	0.0	0.7
0.047	-0.11	1.014	-0.0563	0.0911	0.0003	-0.594	0.631	-0.1648	1.694	0.206	0.643	0.5234	-0.006	-0.733	0.009	0.681	0.0846	0.0	0.0	0.1
0.011	-0.056	1.016	0.0017	0.0607	0.0218	-0.568	0.672	-0.1319	1.694	0.206	0.645	0.5232	-0.005	-0.732	0.009	0.681	0.0828	0.0	0.0	0.2
-0.007	-0.124	0.991	-0.0336	0.1238	0.0221	-0.568	0.6036	-0.1978	1.693	0.206	0.651	0.5233	-0.004	-0.733	0.009	0.681	0.3465	-0.1	0.0	0.6
-0.066	0.052	1.062	0.0438	0.0171	0.0074	-0.5032	0.631	-0.1319	1.693	0.206	0.654	0.5228	-0.005	-0.732	0.009	0.681	0.081	0.0	0.0	0.3
0.066	-0.011	1.028	-0.0558	-0.0592	-0.0138	-0.5551	0.5718	-0.1978	1.693	0.207	0.656	0.523	-0.005	-0.732	0.008	0.681	0.081	0.0	0.1	0.2
0.023	-0.098	1.011	-0.0176	0.0708	-0.02	-0.568	0.5581	-0.2967	1.693	0.207	0.665	0.5223	-0.005	-0.731	0.009	0.682	0.4113	0.0	0.0	0.9
-0.047	-0.051	1.028	-0.0176	0.0872	-0.0172	-0.6199	0.5171	-0.1319	1.693	0.207	0.666	0.5231	-0.003	-0.732	0.008	0.681	0.0738	0.0	0.0	0.1
-0.057	-0.046	1.039	-0.062	0.0405	-0.0046	-0.594	0.5444	-0.1978	1.693	0.207	0.67	0.523	-0.003	-0.732	0.008	0.681	0.0801	0.0	0.0	0.4
0.005	-0.057	1.032	-0.0467	0.0366	-0.0093	-0.568	0.59	-0.2637	1.693	0.207	0.676	0.5236	-0.003	-0.733	0.009	0.68	0.3357	0.0	0.0	0.6
0.023	-0.051	1.014	-0.0449	0.0358	-0.0099	-0.594	0.631	-0.1978	1.692	0.207	0.677	0.5231	-0.002	-0.732	0.009	0.681	0.0855	-0.1	0.0	0.1
0.038	-0.04	1.032	-0.0284	0.0124	-0.0026	-0.5421	0.631	-0.1648	1.692	0.207	0.682	0.5229	-0.004	-0.732	0.009	0.681	0.2466	0.0	0.0	0.5
0.008	-0.062	1.002	-0.0171	0.0226	-0.0024	-0.5551	0.5718	-0.2967	1.692	0.207	0.683	0.5231	-0.003	-0.732	0.009	0.681	0.0846	0.0	0.0	0.1
0.003	-0.016	1.011	-0.0427	0.0187	0.0042	-0.6199	0.6446	-0.1319	1.691	0.207	0.686	0.523	-0.003	-0.732	0.009	0.681	0.0774	-0.1	0.0	0.3
-0.029	-0.087	1.004	-0.0575	-0.0413	0.0306	-0.6069	0.6446	-0.1648	1.691	0.207	0.694	0.523	-0.002	-0.732	0.009	0.681	0.4185	0.0	0.0	0.8
0.019	-0.099	0.995	-0.0347	-0.0669	0.0465	-0.6328	0.672	0.0	1.691	0.207	0.696	0.5231	-0.004	-0.732	0.009	0.681	0.0846	0.0	0.0	0.2
0.004	0.033	1.048	0.0	0.0506	0.0003	-0.5292	0.59	-0.2967	1.691	0.207	0.707	0.5229	-0.003	-0.732	0.009	0.681	0.4905	0.0	0.0	1.1
0.008	-0.12	0.98	-0.0683	0.028	0.0	-0.594	0.59	-0.2308	1.691	0.207	0.708	0.523	-0.004	-0.732	0.009	0.681	0.0801	0.0	0.0	0.1
0.024	-0.055	1.006	-0.0216	0.0241	0.0008	-0.6069	0.6446	-0.1319	1.691	0.207	0.71	0.5227	-0.003	-0.732	0.009	0.681	0.0846	0.0	0.0	0.2
0.015	-0.116	1.002	-0.0194	0.0825	-0.0412	-0.5551	0.5581	-0.3297	1.691	0.207	0.716	0.5238	-0.005	-0.733	0.009	0.68	0.3447	0.0	0.0	0.6
0.013	-0.09	1.025	-0.004	0.0693	-0.0382	-0.676	0.6856	-0.0659	1.691	0.207	0.719	0.524	-0.005	-0.733	0.009	0.68	0.0891	0.0	0.0	0.3
-0.001	-0.062	1.067	0.0142	0.0335	-0.0258	-0.594	0.59	-0.1978	1.691	0.207	0.721	0.524	-0.005	-0.733	0.009	0.68	0.081	0.0	0.0	0.2
-0.029	-0.085	0.999	0.0245	0.0233	0.0026	-0.568	0.5308	-0.2637	1.691	0.207	0.723	0.5241	-0.005	-0.733	0.009	0.68	0.081	0.0	0.0	0.2
0.029	-0.067	1.033	-0.0097	0.0413	-0.0159	-0.5421	0.5581	-0.2637	1.691	0.207	0.729	0.5234	-0.004	-0.733	0.009	0.681	0.3429	0.0	0.0	0.6
0.001	-0.082	1.001	0.0108	0.0763	-0.0271	-0.5162	0.5171	-0.3297	1.691	0.207	0.73	0.5237	-0.004	-0.733	0.009	0.68	0.081	0.0	0.0	0.1
0.037	-0.129	0.997	-0.0154	0.1113	-0.0505	-0.568	0.5718	-0.2967	1.691	0.207	0.732	0.5234	-0.003	-0.733	0.009	0.681	0.0918	0.0	0.0	0.2
0.054	-0.225	0.978	-0.0364	0.1331	-0.0071	-0.5551	0.631	-0.2308	1.69	0.207	0.739	0.5235	-0.006	-0.733	0.009	0.68	0.3393	-0.1	0.0	0.7
-0.052	-0.038	1.024	0.0637	0.1184	0.024	-0.6587	0.6583	-0.0989	1.69	0.207	0.741	0.5235	-0.006	-0.733	0.009	0.68	0.0927	0.0	0.0	0.2
-0.113	-0.067	1.028	0.0415	-0.0156	0.0484	-0.676	0.713	0.0659	1.69	0.207	0.742	0.5233	-0.006	-0.733	0.008	0.681	0.0801	0.0	0.0	0.1
0.059	-0.008	1.042	-0.0347	-0.102	0.0077	-0.5292	0.5444	-0.3626	1.69	0.208	0.749	0.523	-0.006	-0.732	0.009	0.681	0.3321	0.0	0.1	0.7
0.114	-0.066	1.01	0.0188	0.0459	-0.005	-0.568	0.6173	-0.1648	1.69	0.208	0.752	0.5224	-0.005	-0.732	0.009	0.682	0.081	0.0	0.0	0.3
-0.026	-0.031	0.999	0.029	0.1293	-0.024	-0.594	0.5444	-0.1978	1.69	0.208	0.754	0.5226	-0.005	-0.732	0.009	0.682	0.081	0.0	0.0	0.2
-0.079	-0.047	1.006	0.0011	0.0054	-0.0204	-0.5421	0.5581	-0.3626	1.69	0.208	0.755	0.5226	-0.004	-0.732	0.009	0.682	0.0936	0.0	0.0	0.1
0.015	-0.066	1.046	-0.0125	-0.0996	-0.0231	-0.6199	0.6583	-0.0659	1.69	0.208	0.757	0.5225	-0.005	-0.732	0.009	0.682	0.09	0.0	0.0	0.2
0.022	-0.135	1.023	-0.0523	-0.0023	-0.0019	-0.5551	0.4624	-0.3297	1.69	0.208	0.764	0.5233	-0.005	-0.733	0.009	0.681	0.3231	0.0	0.0	0.7
-0.061	-0.031	1.006	-0.0154	0.0156	0.0027	-0.594	0.5308	-0.3297	1.689	0.207	0.767	0.5234	-0.004	-0.733	0.01	0.681	0.0819	-0.1	-0.1	0.3
0.03	-0.07	1.066	-0.0051	0.0639	-0.0232	-0.581	0.6446	-0.1319	1.689	0.208	0.776	0.5234	-0.006	-0.733	0.01	0.681	0.495	0.0	0.1	0.9
-0.053	-0.057	1.043	-0.0006	0.0171	-0.0079	-0.5421	0.6173	-0.1978	1.688	0.208	0.778	0.5232	-0.005	-0.732	0.01	0.681	0.09	-0.1	0.0	0.2
0.044	-0.057	0.99	-0.0284	-0.0662	-0.0037	-0.6199	0.6173	-0.1648	1.688	0.208	0.78	0.5234	-0.004	-0.733	0.009	0.681	0.081	0.0	0.0	0.2
0.045	-0.118	0.969	-0.0495	-0.1199	0.0367	-0.6199	0.6173	-0.0989	1.688	0.208	0.787	0.5229	-0.005	-0.732	0.01	0.681	0.3204	0.0	0.0	0.7
0.078	-0.052	1.026	-0.0222	-0.0257	0.0393	-0.5551	0.59	-0.2967	1.688	0.208	0.789	0.5232	-0.004	-0.732	0.01	0.681	0.0828	0.0	0.0	0.2
0.028	-0.089	1.035	-0.0415	0.0008	0.0378	-0.6069	0.6856	-0.1978	1.688	0.208	0.791	0.5233	-0.004	-0.732	0.01	0.681	0.0918	0.0	0.0	0.2
-0.015	-0.069	1.053	-0.0194	-0.021	0.0404	-0.6458	0.6173	-0.1319	1.688	0.208	0.792	0.523	-0.004	-0.732	0.01	0.681	0.0873	0.0	0.0	0.1
0.037	-0.08	1.014	-0.029	0.0335	-0.0119	-0.594	0.6173	-0.2967	1.687	0.208	0.8	0.5228	-0.004	-0.732	0.011	0.681	0.3321	-0.1	0.0	0.8
0.045	-0.015	1.026	0.0011	0.0444	0.0011	-0.6458	0.6583	-0.1648	1.687	0.208	0.801	0.523	-0.004	-0.732	0.011	0.681	0.081	0.0	0.0	0.1
0.034	-0.065	1.013	-0.0472	0.0763	-0.0109	-0.568	0.5718	-0.1319	1.687	0.208	0.803	0.5227	-0.005	-0.732	0.01	0.681	0.0792	0.0	0.0	0.2
0.024	-0.072	1.016	-0.0279	-0.0249	-0.0162	-0.5551	0.5581	-0.4286	1.687	0.208	0.808	0.5227	-0.006	-0.732	0.011	0.681	0.243	0.0	0.0	0.5
0.048	-0.036	1.058	0.0262	-0.0101	-0.0152	-0.594	0.6173	-0.1648	1.687	0.208	0.809	0.523	-0.004	-0.732	0.011	0.681	0.0927	0.0	0.0	0.1
0.022	-0.078	1.035	-0.0085	0.0265	-0.0398	-0.5162	0.5171	-0.3626	1.687	0.208	0.811	0.5235	-0.005	-0.733	0.011	0.68	0.081	0.0	0.0	0.2
-0.023	-0.007	1.018	-0.0103	-0.0226	0.0207	-0.594	0.6173	-0.1648	1.687	0.208	0.818	0.5237	-0.006	-0.733	0.011	0.68	0.3366	0.0	0.0	0.7
0.001	-0.079	1.016	0.0034	0.0171	-0.0191	-0.5551	0.5171	-0.3956	1.687	0.208	0.821	0.524	-0.005	-0.733	0.011	0.68	0.1791	0.0	0.0	0.3
-0.089	0.081	1.126	0.0432	0.0864	-0.0369	-0.594	0.6583	-0.1319	1.687	0.208	0.827	0.5234	-0.006	-0.733	0.011	0.681	0.2475	0.0	0.0	0.6
-0.028	-0.177	1.019	-0.0404	-0.0599	-0.041	-0.6458	0.631	-0.0989	1.687	0.208	0.829	0.523	-0.004	-0.732	0.011	0.681	0.0828	0.0	0.0	0.2
0.124	0.012	1.005	0.1252	-0.0739	-0.0016	-0.5551	0.5718	-0.2637	1.686	0.208	0.831	0.5233	-0.006	-0.733	0.011	0.681	0.0918	-0.1	0.0	0.2
0.095	-0.016	1.047	0.0284	-0.0179	0.0887	-0.6587	0.6993	-0.0989	1.686	0.208	0.837	0.523	-0.006	-0.732	0.011	0.681	0.3402	0.0	0.0	0.6
-0.013	-0.011	1.041	0.0063	0.056	0.0749	-0.5551	0.5581	-0.1648	1.686	0.208	0.838	0.5231	-0.005	-0.732	0.011	0.681	0.0873	0.0	0.0	0.1
0.036	-0.141	0.972	-0.0609	0.0568	0.0069	-0.594	0.6446	-0.2637	1.686	0.208	0.85	0.5225	-0.005	-0.732	0.012	0.682	0.5193	0.0	0.0	1.2
0.063	-0.064	1.034	-0.025	0.0685	-0.0096	-0.6199	0.6583	-0.1319	1.686	0.208	0.852	0.5222	-0.005	-0.731	0.011	0.682	0.0828	0.0	0.0	0.2
-0.017	-0.05	1.053	0.0381	0.049	-0.0135	-0.6069	0.6446	-0.1648	1.685	0.208	0.862	0.523	-0.004	-0.732	0.011	0.681	0.4203	-0.1	0.0	1.0
-0.033	-0.043	1.04	0.0387	0.0101	0.0013	-0.6587	0.5718	-0.0989	1.685	0.208	0.864	0.5235	-0.003	-0.733	0.011	0.68	0.0765	0.0	0.0	0.2
-0.021	-0.069	1.0	0.0103	-0.0039	0.0104	-0.5551	0.5308	-0.3297	1.685	0.208	0.865	0.5235	-0.003	-0.733	0.011	0.68	0.081	0.0	0.0	0.1
0.008	-0.032	1.015	-0.0239	-0.0615	-0.0011	-0.6069	0.6173	-0.2308	1.685	0.208	0.871	0.5234	-0.004	-0.733	0.01	0.681	0.3231	0.0	0.0	0.6
0.018	-0.063	1.012	0.0176	-0.0366	0.0098	-0.568	0.5581	-0.1648	1.685	0.208	0.873	0.5234	-0.003	-0.733	0.01	0.681	0.081	0.0	0.0	0.2
0.011	-0.014	1.041	-0.0017	-0.0233	-0.0082	-0.568	0.631	-0.1978	1.685	0.208	0.875	0.523	-0.004	-0.732	0.01	0.681	0.0891	0.0	0.0	0.2
0.005	-0.048	1.034	-0.0194	-0.0568	0.0034	-0.581	0.631	-0.2308	1.684	0.208	0.876	0.5231	-0.004	-0.732	0.01	0.681	0.0855	-0.1	0.0	0.1
0.033	-0.061	1.03	0.0575	-0.0599	0.0218	-0.594	0.6173	-0.0989	1.684	0.208	0.882	0.5233	-0.004	-0.732	0.01	0.681	0.2547	0.0	0.0	0.6
0.061	-0.042	1.008	-0.0148	-0.0203	0.0152	-0.5551	0.6583	-0.2637	1.684	0.208	0.884	0.5233	-0.004	-0.732	0.01	0.681	0.081	0.0	0.0	0.2
0.024	-0.118	0.987	-0.0194	0.0288	0.035	-0.6199	0.631	-0.1648	1.684	0.208	0.885	0.5236	-0.004	-0.733	0.009	0.68	0.081	0.0	0.0	0.1
0.042	-0.095	1.028	0.0045	-0.007	-0.0099	-0.581	0.6446	-0.2308	1.684	0.208	0.893	0.523	-0.004	-0.732	0.01	0.681	0.4131	0.0	0.0	0.8
0.043	-0.051	1.04	0.062	0.0094	0.0002	-0.594	0.6446	-0.0989	1.684	0.208	0.897	0.5232	-0.004	-0.732	0.009	0.681	0.0891	0.0	0.0	0.4
0.028	-0.043	1.021	0.0017	0.0226	-0.0112	-0.5551	0.6036	-0.2637	1.684	0.208	0.898	0.5231	-0.004	-0.732	0.01	0.681	0.081	0.0	0.0	0.1
0.019	-0.082	1.016	-0.058	0.0101	-0.0391	-0.5421	0.5444	-0.3297	1.684	0.208	0.906	0.5237	-0.005	-0.733	0.01	0.68	0.4041	0.0	0.0	0.8
-0.016	-0.029	1.017	-0.0194	-0.0015	-0.0277	-0.568	0.6036	-0.2308	1.684	0.208	0.908	0.524	-0.005	-0.733	0.009	0.68	0.081	0.0	0.0	0.2
0.025	-0.088	1.013	-0.0353	-0.0319	-0.0074	-0.5421	0.5034	-0.3297	1.683	0.208	0.915	0.5238	-0.006	-0.733	0.01	0.68	0.3258	-0.1	0.0	0.7
0.023	-0.102	0.999	-0.033	0.0086	-0.0164	-0.5032	0.5718	-0.4615	1.683	0.208	0.917	0.5239	-0.004	-0.733	0.01	0.68	0.081	0.0	0.0	0.2
0.154	0.059	1.049	0.1053	-0.0421	0.0224	-0.594	0.6036	-0.0989	1.683	0.208	0.923	0.5241	-0.005	-0.733	0.01	0.68	0.3294	0.0	0.0	0.6
0.053	-0.011	1.039	-0.0746	0.1222	-0.0093	-0.568	0.6583	-0.1648	1.683	0.208	0.926	0.5239	-0.004	-0.733	0.009	0.68	0.09	0.0	0.0	0.3
-0.035	-0.034	0.999	-0.0375	0.0669	0.0308	-0.6069	0.672	-0.0659	1.683	0.208	0.928	0.5237	-0.002	-0.733	0.009	0.68	0.0891	0.0	0.0	0.2
-0.018	-0.063	1.051	0.0245	0.0623	0.0693	-0.568	0.6446	-0.1978	1.682	0.208	0.933	0.5236	-0.004	-0.733	0.009	0.68	0.2556	-0.1	0.0	0.5
0.01	-0.012	1.046	-0.0387	0.021	0.0428	-0.5292	0.5718	-0.3626	1.682	0.208	0.934	0.5237	-0.004	-0.733	0.009	0.68	0.0846	0.0	0.0	0.1
-0.069	0.055	1.001	0.0091	0.0669	-0.0276	-0.6458	0.6036	0.033	1.682	0.208	0.944	0.5229	-0.002	-0.732	0.009	0.681	0.4212	0.0	0.0	1.0
-0.07	0.193	1.066	0.0711	0.0	-0.0725	-0.676	0.59	0.0989	1.682	0.208	0.946	0.5229	-0.004	-0.732	0.009	0.681	0.0747	0.0	0.0	0.2
0.085	0.396	1.097	-0.1098	-0.0241	-0.0632	-0.4514	0.3531	-0.3626	1.682	0.208	0.948	0.5229	-0.003	-0.732	0.009	0.681	0.081	0.0	0.0	0.2
0.047	-0.222	1.1	-0.0051	0.0039	0.0266	-0.581	0.6993	-0.2967	1.682	0.208	0.958	0.5239	-0.003	-0.733	0.009	0.68	0.4383	0.0	0.0	1.0
0.052	-0.061	1.12	0.0057	0.0857	0.0058	-0.5032	0.59	-0.4615	1.682	0.208	0.959	0.5242	-0.006	-0.733	0.008	0.68	0.0792	0.0	0.0	0.1
-0.137	-0.275	0.97	-0.1377	0.0895	-0.0154	-0.5032	0.59	-0.5934	1.682	0.209	0.961	0.5241	-0.003	-0.733	0.008	0.68	0.0918	0.0	0.1	0.2
-0.01	-0.203	0.952	0.025	-0.0537	0.0085	-0.581	0.59	-0.3297	1.682	0.209	0.962	0.524	-0.003	-0.733	0.009	0.68	0.0765	0.0	0.0	0.1
-0.061	-0.04	1.023	-0.0194	0.0802	-0.0274	-0.5162	0.5581	-0.3626	1.681	0.209	0.969	0.5237	-0.005	-0.733	0.009	0.68	0.2664	-0.1	0.0	0.7
-0.023	0.023	1.004	-0.1303	0.0031	-0.0301	-0.6199	0.6173	-0.1648	1.681	0.209	0.97	0.5236	-0.004	-0.733	0.009	0.68	0.0801	0.0	0.0	0.1
0.03	-0.15	1.015	-0.0512	-0.0374	-0.02	-0.5551	0.631	-0.1978	1.681	0.209	0.972	0.5238	-0.003	-0.733	0.009	0.68	0.0801	0.0	0.0	0.2
0.016	-0.165	0.988	-0.0063	-0.0086	0.0317	-0.594	0.6856	-0.0989	1.68	0.209	0.98	0.5234	0.0	-0.733	0.009	0.681	0.4266	-0.1	0.0	0.8
0.034	0.061	1.044	0.0364	0.0008	0.0486	-0.6069	0.6173	-0.2308	1.68	0.209	0.981	0.5237	-0.003	-0.733	0.009	0.68	0.081	0.0	0.0	0.1
-0.004	0.002	1.011	-0.0814	0.0312	0.0585	-0.6069	0.6036	-0.2308	1.68	0.209	0.985	0.5234	-0.003	-0.733	0.009	0.681	0.0972	0.0	0.0	0.4
0.036	-0.061	1.043	-0.0045	0.0132	-0.0005	-0.5292	0.6036	-0.4615	1.68	0.209	0.991	0.5234	-0.002	-0.733	0.008	0.681	0.324	0.0	0.0	0.6
0.032	-0.088	1.013	-0.0182	0.028	0.0021	-0.581	0.6446	-0.1978	1.68	0.209	0.993	0.5235	-0.004	-0.733	0.008	0.68	0.0819	0.0	0.0	0.2
0.026	-0.094	1.012	-0.0034	0.0054	-0.0011	-0.568	0.6446	-0.1978	1.68	0.209	0.994	0.5234	-0.002	-0.733	0.009	0.681	0.0864	0.0	0.0	0.1
0.013	-0.042	1.025	0.0023	-0.0054	0.0024	-0.5292	0.59	-0.4286	1.68	0.209	0.996	0.5232	-0.002	-0.732	0.008	0.681	0.0837	0.0	0.0	0.2
-0.01	-0.089	0.989	-0.008	-0.0163	0.0082	-0.568	0.59	-0.2967	1.68	0.209	0.997	0.5234	-0.004	-0.733	0.008	0.681	0.081	0.0	0.0	0.1
0.049	-0.077	1.011	-0.0432	0.028	-0.03	-0.5292	0.6036	-0.2637	1.68	0.209	1.005	0.5244	-0.002	-0.734	0.006	0.679	0.3186	0.0	0.0	0.8
0.016	0.038	1.057	0.0233	0.0739	-0.0183	-0.5292	0.5444	-0.3626	1.68	0.209	1.007	0.5242	-0.005	-0.733	0.007	0.68	0.081	0.0	0.0	0.2
0.015	-0.047	1.032	-0.0859	0.0817	-0.0523	-0.6587	0.6446	-0.0989	1.68	0.209	1.009	0.5244	-0.002	-0.734	0.008	0.679	0.0801	0.0	0.0	0.2
-0.01	-0.041	1.019	-0.0228	0.0444	-0.0386	-0.5421	0.631	-0.2967	1.68	0.209	1.01	0.5244	-0.003	-0.734	0.007	0.679	0.081	0.0	0.0	0.1
-0.022	-0.151	0.994	-0.0284	0.0436	-0.0264	-0.6328	0.5444	-0.3297	1.679	0.209	1.017	0.5243	-0.005	-0.734	0.007	0.68	0.3456	-0.1	0.0	0.7
0.007	-0.071	1.013	0.0341	0.0615	-0.0256	-0.5032	0.5171	-0.3956	1.679	0.209	1.02	0.5246	-0.002	-0.734	0.007	0.679	0.0801	0.0	0.0	0.3
-0.074	0.006	1.055	0.0199	0.0693	-0.02	-0.581	0.6036	-0.2967	1.679	0.209	1.022	0.5244	-0.004	-0.734	0.006	0.679	0.081	0.0	0.0	0.2
-0.003	-0.126	0.982	-0.0387	0.1425	0.0138	-0.6587	0.6583	-0.1648	1.679	0.209	1.026	0.5238	-0.004	-0.733	0.007	0.68	0.2628	0.0	0.0	0.4
-0.017	0.003	1.045	-0.008	0.116	0.0183	-0.6328	0.6856	-0.0659	1.679	0.209	1.028	0.5238	-0.002	-0.733	0.007	0.68	0.081	0.0	0.0	0.2
0.009	-0.076	1.023	-0.0427	0.0545	0.0212	-0.568	0.6446	-0.2637	1.679	0.209	1.029	0.524	-0.003	-0.733	0.007	0.68	0.081	0.0	0.0	0.1
0.045	-0.067	0.993	-0.0051	0.0475	0.0604	-0.6328	0.6446	-0.1319	1.679	0.209	1.031	0.524	-0.004	-0.733	0.007	0.68	0.0801	0.0	0.0	0.2
0.012	0.015	1.036	-0.0802	0.0265	-0.0314	-0.5551	0.59	-0.2637	1.679	0.209	1.039	0.5236	0.0	-0.733	0.007	0.68	0.3321	0.0	0.0	0.8
-0.013	-0.088	0.993	-0.0677	0.0288	-0.0196	-0.5551	0.5581	-0.2967	1.679	0.209	1.041	0.5234	-0.003	-0.733	0.007	0.681	0.09	0.0	0.0	0.2
0.004	-0.082	0.996	-0.0324	0.0101	-0.0285	-0.6199	0.6036	-0.2637	1.678	0.209	1.047	0.5237	-0.001	-0.733	0.007	0.68	0.2421	-0.1	0.0	0.6
-0.063	-0.075	1.035	0.0194	-0.0047	0.0099	-0.594	0.5444	-0.2967	1.678	0.209	1.049	0.5239	-0.002	-0.733	0.006	0.68	0.081	0.0	0.0	0.2
-0.099	-0.045	1.038	0.0216	-0.0669	0.0141	-0.5421	0.5171	-0.3626	1.678	0.209	1.051	0.5242	-0.003	-0.733	0.006	0.68	0.0927	0.0	0.0	0.2
-0.039	-0.074	1.015	-0.0296	-0.1323	0.0053	-0.594	0.5308	-0.2637	1.678	0.209	1.052	0.5245	-0.001	-0.734	0.006	0.679	0.081	0.0	0.0	0.1
0.018	-0.03	1.029	-0.0176	-0.0335	-0.0096	-0.594	0.6583	-0.0989	1.678	0.209	1.059	0.5246	-0.001	-0.734	0.006	0.679	0.2484	0.0	0.0	0.7
0.056	-0.071	1.015	-0.0205	-0.0054	-0.0148	-0.568	0.6036	-0.2308	1.678	0.209	1.06	0.5246	-0.001	-0.734	0.007	0.679	0.081	0.0	0.0	0.1
0.036	-0.121	0.987	-0.0381	0.0428	-0.0268	-0.5551	0.5581	-0.3297	1.678	0.209	1.062	0.5243	-0.001	-0.734	0.007	0.68	0.0927	0.0	0.0	0.2
0.013	-0.004	1.044	-0.0233	0.1938	-0.0062	-0.581	0.6446	-0.1648	1.677	0.209	1.067	0.5239	-0.002	-0.733	0.007	0.68	0.3438	-0.1	0.0	0.5
-0.035	0.049	1.055	-0.0717	0.1222	0.0026	-0.594	0.6036	-0.1319	1.677	0.209	1.068	0.5245	-0.001	-0.734	0.006	0.679	0.0774	0.0	0.0	0.1
0.02	-0.148	0.997	-0.0984	0.0669	-0.0079	-0.676	0.672	-0.1978	1.677	0.209	1.069	0.5238	-0.003	-0.733	0.007	0.68	0.0783	0.0	0.0	0.1
0.03	-0.164	0.982	-0.0057	0.0693	0.0172	-0.6199	0.6583	-0.3297	1.676	0.209	1.078	0.5242	0.0	-0.733	0.007	0.68	0.4329	-0.1	0.0	0.9
-0.048	-0.046	1.043	0.0398	0.0451	0.0271	-0.6458	0.6583	-0.1319	1.676	0.209	1.079	0.5241	-0.001	-0.733	0.008	0.68	0.081	0.0	0.0	0.1
0.057	0.001	1.04	-0.0273	0.0312	-0.0018	-0.6199	0.6583	-0.1319	1.676	0.209	1.089	0.5237	0.0	-0.733	0.008	0.68	0.4239	0.0	0.0	1.0
0.021	-0.09	1.004	-0.037	0.0895	-0.0099	-0.5292	0.59	-0.1648	1.676	0.209	1.091	0.524	-0.001	-0.733	0.009	0.68	0.081	0.0	0.0	0.2
-0.051	-0.018	1.012	-0.025	0.0296	-0.0032	-0.581	0.6036	-0.3956	1.676	0.209	1.092	0.5237	-0.001	-0.733	0.008	0.68	0.081	0.0	0.0	0.1
-0.008	-0.009	1.038	-0.0461	-0.0662	0.0075	-0.6199	0.6993	-0.0659	1.676	0.209	1.094	0.5239	-0.001	-0.733	0.008	0.68	0.081	0.0	0.0	0.2
-0.016	-0.069	1.029	-0.0176	0.0023	-0.0236	-0.5421	0.5581	-0.3626	1.676	0.209	1.1	0.5245	-0.002	-0.734	0.008	0.679	0.3321	0.0	0.0	0.6
0.038	-0.113	1.017	-0.0063	-0.0023	-0.0316	-0.6069	0.672	-0.0989	1.675	0.209	1.103	0.5245	-0.004	-0.734	0.009	0.679	0.081	-0.1	0.0	0.3
0.029	-0.034	1.035	0.0313	0.0296	-0.0224	-0.5421	0.5718	-0.3297	1.675	0.209	1.104	0.5246	-0.002	-0.734	0.009	0.679	0.0864	0.0	0.0	0.1
